gid,wardId,wardName,countyName,authoritativeSubcountyName,authoritativeScuid,databaseSubCountyId,databaseSubCountyName,databaseCountyId,databaseCountyName,status,detail
1857,2148,Adu Ward,Kilifi,Magarini Sub County,,1268,Magarini,73,Kilifi,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1858,2149,Garashi Ward,Kilifi,Magarini Sub County,,1268,Magarini,73,Kilifi,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1859,2150,Sabaki Ward,Kilifi,Magarini Sub County,,1268,Magarini,73,Kilifi,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1860,2151,North Alego Ward,Siaya,Alego Usonga Sub County,,483,Alego Usonga Sub County,83,Siaya,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1861,2152,South East Alego Ward,Siaya,Alego Usonga Sub County,,483,Alego Usonga Sub County,83,Siaya,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1862,2153,North Gem Ward,Siaya,Gem Sub County,,1530,Gem,83,Siaya,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1863,2154,West Gem Ward,Siaya,Gem Sub County,,1530,Gem,83,Siaya,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1864,2155,Central Gem Ward,Siaya,Gem Sub County,,1530,Gem,83,Siaya,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1865,2156,Yala Township Ward,Siaya,Gem Sub County,,1530,Gem,83,Siaya,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1866,2157,East Gem Ward,Siaya,Gem Sub County,,1530,Gem,83,Siaya,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1867,2158,South Gem Ward,Siaya,Gem Sub County,,1530,Gem,83,Siaya,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1868,2159,West Yimbo Ward,Siaya,Bondo Sub County,,1533,Bondo,83,Siaya,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1869,2160,Central Sakwa Ward,Siaya,Bondo Sub County,,1533,Bondo,83,Siaya,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1870,2161,South Sakwa Ward,Siaya,Bondo Sub County,,1533,Bondo,83,Siaya,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1871,2162,Yimbo East Ward,Siaya,Bondo Sub County,,1533,Bondo,83,Siaya,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1872,2163,West Sakwa Ward,Siaya,Bondo Sub County,,1533,Bondo,83,Siaya,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1873,2164,North Sakwa Ward,Siaya,Bondo Sub County,,1533,Bondo,83,Siaya,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1874,2165,East Asembo Ward,Siaya,Rarieda Sub County,,1534,Rarieda,83,Siaya,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1875,2166,West Asembo Ward,Siaya,Rarieda Sub County,,1534,Rarieda,83,Siaya,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1910,2167,Kajulu Ward,Kisumu,Kisumu East Sub County,,1535,Kisumu East,93,Kisumu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1911,2168,Kolwa East Ward,Kisumu,Kisumu East Sub County,,1535,Kisumu East,93,Kisumu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1914,2169,Kolwa Central Ward,Kisumu,Kisumu East Sub County,,1535,Kisumu East,93,Kisumu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1916,2170,Central Kisumu Ward,Kisumu,Kisumu West Sub County,,1537,Kisumu West,93,Kisumu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
127,2171,Kaloleni  Ward,TAITA TAVETA,Voi Sub County,,1279,Voi,59,Taita Taveta,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1917,2172,North Kisumu Ward,Kisumu,Kisumu West Sub County,,1537,Kisumu West,93,Kisumu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1918,2173,West Kisumu Ward,Kisumu,Kisumu West Sub County,,1537,Kisumu West,93,Kisumu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1919,2174,North West Kisumu Ward,Kisumu,Kisumu West Sub County,,1537,Kisumu West,93,Kisumu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1920,2175,Railways Ward,Kisumu,Kisumu Central Sub County,,1536,Kisumu Central,93,Kisumu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1921,2176,Migosi Ward,Kisumu,Kisumu Central Sub County,,1536,Kisumu Central,93,Kisumu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1998,2177,Ibeno Ward,Kisii,Nyaribari Chache  Sub County,,508,Nyaribari Chache  Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1999,2178,Monyerero Ward,Kisii,Kitutu Chache North Sub County,,510,Kitutu Chache North Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
2001,2179,Marani Ward,Kisii,Kitutu Chache North Sub County,,510,Kitutu Chache North Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
2002,2180,Kegogi Ward,Kisii,Kitutu Chache North Sub County,,510,Kitutu Chache North Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
2003,2181,Bogusero Ward,Kisii,Kitutu Chache South Sub County,,485,Kitutu Chache South Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
2004,2182,Bogeka Ward,Kisii,Kitutu Chache South Sub County,,485,Kitutu Chache South Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
2007,2183,Nyatieko Ward,Kisii,Kitutu Chache South Sub County,,485,Kitutu Chache South Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
2009,2184,Karura Ward,Nairobi,Westlands  Sub County,,486,Westlands  Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2010,2185,Kangemi Ward,Nairobi,Westlands  Sub County,,486,Westlands  Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2011,2186,Mountain View Ward,Nairobi,Westlands  Sub County,,486,Westlands  Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
678,2187,Keiyo Ward,TRANS NZOIA,Kwanza  Sub County,,1427,Kwanza,81,Trans Nzoia,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2014,2188,Gatina Ward,Nairobi,Dagoretti North Sub County,,487,Dagoretti North Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
780,2189,Sangalo/kebulonik Ward,NANDI,Mosop Sub County,,462,Mosop Sub County,88,Nandi,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
786,2190,Tangulbei/korossi Ward,BARINGO,Tiaty Sub County,,463,Tiaty West Sub County,90,Baringo,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2023,2191,Nairobi West Ward,Nairobi,Langata  Sub County,,1577,Lang'ata,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2024,2192,Mugumo-ini Ward,Nairobi,Langata  Sub County,,1577,Lang'ata,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
787,2193,Churo/amaya Ward,BARINGO,Tiaty Sub County,,463,Tiaty West Sub County,90,Baringo,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
788,2194,Barwessa Ward,BARINGO,Baringo North Sub County,,1447,Baringo North,90,Baringo,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
789,2195,Kabartonjo Ward,BARINGO,Baringo North Sub County,,1447,Baringo North,90,Baringo,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
790,2196,Saimoi/kipsaraman Ward,BARINGO,Baringo North Sub County,,1447,Baringo North,90,Baringo,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
791,2197,Saimo/soi Ward,BARINGO,Baringo North Sub County,,1447,Baringo North,90,Baringo,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
792,2198,Bartabwa Ward,BARINGO,Baringo North Sub County,,1447,Baringo North,90,Baringo,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
793,2199,Kabarnet Ward,BARINGO,Baringo Central Sub County,,1446,Baringo Central,90,Baringo,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2025,2200,South C Ward,Nairobi,Langata  Sub County,,1577,Lang'ata,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
795,2201,Tenges Ward,BARINGO,Baringo Central Sub County,,1446,Baringo Central,90,Baringo,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
796,2202,Ewalel/chapchap Ward,BARINGO,Baringo Central Sub County,,1446,Baringo Central,90,Baringo,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
797,2203,Kapropita Ward,BARINGO,Baringo Central Sub County,,1446,Baringo Central,90,Baringo,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
798,2204,Marigat Ward,BARINGO,Marigat Sub County,,1450,Marigat,90,Baringo,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
799,2205,Iichamus Ward,BARINGO,Marigat Sub County,,1450,Marigat,90,Baringo,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
800,2206,Mochongoi Ward,BARINGO,Marigat Sub County,,1450,Marigat,90,Baringo,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2026,2207,Nyayo Highrise Ward,Nairobi,Langata  Sub County,,1577,Lang'ata,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2027,2208,Laini Saba Ward,Nairobi,Kibra  Sub County,,1576,Kibra,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
930,2209,Mosiro Ward,KAJIADO,Kajiado West Sub County,,1479,Kajiado West,92,Kajiado,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
931,2210,Entonet/lenkism Ward,KAJIADO,Loitokitok Sub County,,1480,Loitokitok,92,Kajiado,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
932,2211,Imbrikani/eselelnkei Ward,KAJIADO,Loitokitok Sub County,,1480,Loitokitok,92,Kajiado,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
933,2212,Kuku Ward,KAJIADO,Loitokitok Sub County,,1480,Loitokitok,92,Kajiado,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
934,2213,Rombo Ward,KAJIADO,Loitokitok Sub County,,1480,Loitokitok,92,Kajiado,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2028,2214,Lindi Ward,Nairobi,Kibra  Sub County,,1576,Kibra,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
936,2215,Londiani Ward,KERICHO,Kipkelion East Sub County,,491,Kipkelion East Sub County,56,Kericho,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
2029,2216,Makina Ward,Nairobi,Kibra  Sub County,,1576,Kibra,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2031,2217,Sarang'ombe Ward,Nairobi,Kibra  Sub County,,1576,Kibra,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2032,2218,Githurai Ward,Nairobi,Roysambu  Sub County,,492,Roysambu  Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2033,2219,Kahawa West,Nairobi,Roysambu  Sub County,,492,Roysambu  Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2036,2220,Kahawa,Nairobi,Roysambu  Sub County,,492,Roysambu  Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2037,2221,Clay City,Nairobi,Kasarani  Sub County,,1575,Kasarani,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2040,2222,Njiru Ward,Nairobi,Kasarani  Sub County,,1575,Kasarani,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2041,2223,Ruai Ward,Nairobi,Kasarani  Sub County,,1575,Kasarani,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2042,2224,Babandogo,Nairobi,Ruaraka  Sub County,,405,Ruaraka  Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2043,2225,Utalii Ward,Nairobi,Ruaraka  Sub County,,405,Ruaraka  Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2048,2226,Kwa Njenga Ward,Nairobi,Embakasi South Sub County,,407,Embakasi South Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2056,2227,Dandora Area Iv Ward,Nairobi,Embakasi North Sub County,,533,Embakasi North Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2049,2228,Kwa Reuben Ward,Nairobi,Embakasi South Sub County,,407,Embakasi South Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2067,2229,Umoja I Ward,Nairobi,Embakasi West Sub County,,534,Embakasi West Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2051,2230,Kware Ward,Nairobi,Embakasi South Sub County,,407,Embakasi South Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2052,2231,Kariobangi North Ward,Nairobi,Embakasi North Sub County,,533,Embakasi North Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2053,2232,Dandora Area I Ward,Nairobi,Embakasi North Sub County,,533,Embakasi North Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2054,2233,Dandora Area Ii Ward,Nairobi,Embakasi North Sub County,,533,Embakasi North Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2055,2234,Dandora Area Iii Ward,Nairobi,Embakasi North Sub County,,533,Embakasi North Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2057,2235,Kayole North Ward,Nairobi,Embakasi Central Sub County,,535,Embakasi Central Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2058,2236,Kayole Central Ward,Nairobi,Embakasi Central Sub County,,535,Embakasi Central Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2068,2237,Umoja Ii Ward,Nairobi,Embakasi West Sub County,,534,Embakasi West Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2059,2238,Kayole South Ward,Nairobi,Embakasi Central Sub County,,535,Embakasi Central Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2074,2239,Makongeni Ward,Nairobi,Makadara  Sub County,,1578,Makadara,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2060,2240,Komarock Ward,Nairobi,Embakasi Central Sub County,,535,Embakasi Central Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2061,2241,Matopeni/spring Valley Ward,Nairobi,Embakasi Central Sub County,,535,Embakasi Central Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2076,2242,Eastleigh North Ward,Nairobi,Kamukunji  Sub County,,1574,Kamukunji,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2062,2243,Upper Savanna Ward,Nairobi,Embakasi East Sub County,,509,Embakasi East Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2069,2244,Mowlem Ward,Nairobi,Embakasi West Sub County,,534,Embakasi West Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2070,2245,Kariobangi South Ward,Nairobi,Embakasi West Sub County,,534,Embakasi West Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2071,2246,Maringo/hamza Ward,Nairobi,Makadara  Sub County,,1578,Makadara,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
693,2247,Nabiswa Ward,TRANS NZOIA,Kiminini  Sub County,,1429,Kiminini,81,Trans Nzoia,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2079,2248,California Ward,Nairobi,Kamukunji  Sub County,,1574,Kamukunji,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2075,2249,Pumwani Ward,Nairobi,Kamukunji  Sub County,,1574,Kamukunji,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
694,2250,Sinyerere Ward,TRANS NZOIA,Cherangany Sub County,,441,Cherangany Sub County,81,Trans Nzoia,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
2078,2251,Airbase Ward,Nairobi,Kamukunji  Sub County,,1574,Kamukunji,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
133,2252,Iftin Ward,GARISSA,Garissa Sub County,,1283,Garissa,60,Garissa,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
2080,2253,Nairobi Central Ward,Nairobi,Starehe  Sub County,,513,Starehe  Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
146,2254,Dertu Ward,GARISSA,Dadaab Sub County,,1281,Dadaab,60,Garissa,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
147,2255,Dadaab Ward,GARISSA,Dadaab Sub County,,1281,Dadaab,60,Garissa,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
148,2256,LABISGALE Ward,GARISSA,Dadaab Sub County,,1281,Dadaab,60,Garissa,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
149,2257,Damajale Ward,GARISSA,Dadaab Sub County,,1281,Dadaab,60,Garissa,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
150,2258,Liboi Ward,GARISSA,Dadaab Sub County,,1281,Dadaab,60,Garissa,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
151,2259,Abakaile Ward,GARISSA,Dadaab Sub County,,1281,Dadaab,60,Garissa,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
756,2260,Terik Ward,NANDI,Aldai Sub County,,451,Aldai Sub County,88,Nandi,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
2081,2261,Ngara Ward Ward,Nairobi,Starehe  Sub County,,513,Starehe  Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2082,2262,Pangani Ward,Nairobi,Starehe  Sub County,,513,Starehe  Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2083,2263,Ziwani/kariokor,Nairobi,Starehe  Sub County,,513,Starehe  Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2086,2264,Hospital Ward,Nairobi,Mathare  Sub County,,1579,Mathare,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2087,2265,Mabatini Ward,Nairobi,Mathare  Sub County,,1579,Mathare,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2089,2266,Ngei Ward,Nairobi,Mathare  Sub County,,1579,Mathare,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2090,2267,Mlango Kubwa,Nairobi,Mathare  Sub County,,1579,Mathare,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2091,2268,Kiamaiko Ward,Nairobi,Mathare  Sub County,,1579,Mathare,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2092,2269,Kitisuru Ward,Nairobi,Westlands  Sub County,,486,Westlands  Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2093,2270,Kanyenya-ini Ward,Muranga,Kangema Sub County,,1390,Kangema,76,Murang'a,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2094,2271,Muguru Ward,Muranga,Kangema Sub County,,1390,Kangema,76,Murang'a,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2095,2272,Rwathia Ward,Muranga,Kangema Sub County,,1390,Kangema,76,Murang'a,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2096,2273,Gitugi Ward,Muranga,Mathioya Sub County,,1391,Mathioya,76,Murang'a,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
168,2274,Wagberi Ward,WAJIR,Wajir East Sub County,,1291,Wajir East,61,Wajir,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
2151,2275,Ngeria Ward,Uasin Gishu,Kapseret Sub County,,1431,Kapseret,78,Uasin Gishu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2153,2276,Langas Ward,Uasin Gishu,Kapseret Sub County,,1431,Kapseret,78,Uasin Gishu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
181,2277,Eldas Ward,WAJIR,Eldas Sub County,,1288,Eldas,61,Wajir,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
2154,2278,Racecourse Ward,Uasin Gishu,Kesses Sub County,,1432,Kesses,78,Uasin Gishu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2155,2279,Cheptiret/kipchamo Ward,Uasin Gishu,Kesses Sub County,,1432,Kesses,78,Uasin Gishu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2156,2280,Tulwet/chiyat Ward,Uasin Gishu,Kesses Sub County,,1432,Kesses,78,Uasin Gishu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2157,2281,Tarakwa Ward,Uasin Gishu,Kesses Sub County,,1432,Kesses,78,Uasin Gishu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
152,2282,Bura Ward,GARISSA,Fafi Sub County,,1282,Fafi,60,Garissa,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
2167,2283,Kapsasian Ward,Narok,Transmara East Sub County,,515,Transmara East Sub County,80,Narok,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
2168,2284,Olposimoru Ward,Narok,Narok North Sub County,,1471,Narok North,80,Narok,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2169,2285,Olokurto Ward,Narok,Narok North Sub County,,1471,Narok North,80,Narok,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2170,2286,Narok Town Ward,Narok,Narok North Sub County,,1471,Narok North,80,Narok,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2171,2287,Nkareta Ward,Narok,Narok North Sub County,,1471,Narok North,80,Narok,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
182,2288,Della Ward,WAJIR,Eldas Sub County,,1288,Eldas,61,Wajir,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
186,2289,Dadaja bulla Ward,WAJIR,Wajir South Sub County,,1293,Wajir South,61,Wajir,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
187,2290,Habasswein Ward,WAJIR,Wajir South Sub County,,1293,Wajir South,61,Wajir,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
188,2291,Lagboghoi south Ward,WAJIR,Wajir South Sub County,,1293,Wajir South,61,Wajir,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
2205,2292,Uthiru Ward,Kiambu,Kabete Sub County,,1401,Kabete,82,Kiambu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2206,2293,Karai,Kiambu,Kikuyu Sub County,,1404,Kikuyu,82,Kiambu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2207,2294,Nachu Ward,Kiambu,Kikuyu Sub County,,1404,Kikuyu,82,Kiambu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2208,2295,Sigona Ward,Kiambu,Kikuyu Sub County,,1404,Kikuyu,82,Kiambu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2209,2296,Kikuyu Ward,Kiambu,Kikuyu Sub County,,1404,Kikuyu,82,Kiambu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2210,2297,Kinoo,Kiambu,Kikuyu Sub County,,1404,Kikuyu,82,Kiambu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2211,2298,Bibirioni Ward,Kiambu,Limuru Sub County,,1406,Limuru,82,Kiambu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2212,2299,Limuru Central Ward,Kiambu,Limuru Sub County,,1406,Limuru,82,Kiambu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2213,2300,Ndeiya Ward,Kiambu,Limuru Sub County,,1406,Limuru,82,Kiambu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
