wardId,wardName,sourceGid,sourceUid,currentSubCountyId,currentSubCountyName,currentCountyId,currentCountyName,authoritativeGid,authoritativeUid,authoritativeSubCountyName,authoritativeCountyName,canonicalSourceName,canonicalCountyCode,canonicalDbId,canonicalDbName,reason
2088,DERKHALE,197,C72ryGO9u3f,518,BANISSA,63,Mandera,197,C72ryGO9u3f,BANISSA,MANDERA,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2116,Kabiro Ward,2016,Kzpb8gvmSkz,487,Dagoretti North Sub County,79,Nairobi City,2016,Kzpb8gvmSkz,Dagoretti North Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2117,Mutu-ini Ward,2017,HuBMlfYHHEy,524,Dagoretti South Sub County,79,Nairobi City,2017,HuBMlfYHHEy,Dagoretti South Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2118,Ngando Ward,2018,bK37v9AMeU3,524,Dagoretti South Sub County,79,Nairobi City,2018,bK37v9AMeU3,Dagoretti South Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2119,Riruta Ward,2019,PTKcICD0k31,524,Dagoretti South Sub County,79,Nairobi City,2019,PTKcICD0k31,Dagoretti South Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2120,Uthiru/ruthimitu Ward,2020,jaQjWqSJPAd,524,Dagoretti South Sub County,79,Nairobi City,2020,jaQjWqSJPAd,Dagoretti South Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2121,Waithaka Ward,2021,pUKcRGZTyGW,524,Dagoretti South Sub County,79,Nairobi City,2021,pUKcRGZTyGW,Dagoretti South Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2151,North Alego Ward,1860,zcpKiQgMNyb,483,Alego Usonga Sub County,83,Siaya,1860,zcpKiQgMNyb,Alego Usonga Sub County,Siaya,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2152,South East Alego Ward,1861,hMo6PZnvQqb,483,Alego Usonga Sub County,83,Siaya,1861,hMo6PZnvQqb,Alego Usonga Sub County,Siaya,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2177,Ibeno Ward,1998,v0dNWrWeT7B,508,Nyaribari Chache  Sub County,87,Kisii,1998,v0dNWrWeT7B,Nyaribari Chache  Sub County,Kisii,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2178,Monyerero Ward,1999,PwxIcksWPYQ,510,Kitutu Chache North Sub County,87,Kisii,1999,PwxIcksWPYQ,Kitutu Chache North Sub County,Kisii,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2179,Marani Ward,2001,BR5uAoEu5yV,510,Kitutu Chache North Sub County,87,Kisii,2001,BR5uAoEu5yV,Kitutu Chache North Sub County,Kisii,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2180,Kegogi Ward,2002,O8hNbyssZJJ,510,Kitutu Chache North Sub County,87,Kisii,2002,O8hNbyssZJJ,Kitutu Chache North Sub County,Kisii,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2181,Bogusero Ward,2003,rWETDR5My3k,485,Kitutu Chache South Sub County,87,Kisii,2003,rWETDR5My3k,Kitutu Chache South Sub County,Kisii,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2182,Bogeka Ward,2004,TwsN9rzFim6,485,Kitutu Chache South Sub County,87,Kisii,2004,TwsN9rzFim6,Kitutu Chache South Sub County,Kisii,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2183,Nyatieko Ward,2007,Dvfw4PI207c,485,Kitutu Chache South Sub County,87,Kisii,2007,Dvfw4PI207c,Kitutu Chache South Sub County,Kisii,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2184,Karura Ward,2009,CNKaaMOOKGn,486,Westlands  Sub County,79,Nairobi City,2009,CNKaaMOOKGn,Westlands  Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2185,Kangemi Ward,2010,HWHpeXSxVCb,486,Westlands  Sub County,79,Nairobi City,2010,HWHpeXSxVCb,Westlands  Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2186,Mountain View Ward,2011,Wrx3LFjULLl,486,Westlands  Sub County,79,Nairobi City,2011,Wrx3LFjULLl,Westlands  Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2188,Gatina Ward,2014,ufzdiFbvPYg,487,Dagoretti North Sub County,79,Nairobi City,2014,ufzdiFbvPYg,Dagoretti North Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2189,Sangalo/kebulonik Ward,780,Vh31LHi1RC8,462,Mosop Sub County,88,Nandi,780,Vh31LHi1RC8,Mosop Sub County,NANDI,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2190,Tangulbei/korossi Ward,786,i4HY1pMsQ4q,463,Tiaty West Sub County,90,Baringo,786,i4HY1pMsQ4q,Tiaty Sub County,BARINGO,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2193,Churo/amaya Ward,787,gF0VBsLJhxK,463,Tiaty West Sub County,90,Baringo,787,gF0VBsLJhxK,Tiaty Sub County,BARINGO,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2215,Londiani Ward,936,hnO1LFuQFvR,491,Kipkelion East Sub County,56,Kericho,936,hnO1LFuQFvR,Kipkelion East Sub County,KERICHO,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2218,Githurai Ward,2032,FNDsOKdbWTO,492,Roysambu  Sub County,79,Nairobi City,2032,FNDsOKdbWTO,Roysambu  Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2219,Kahawa West,2033,gJel307q0y1,492,Roysambu  Sub County,79,Nairobi City,2033,gJel307q0y1,Roysambu  Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2220,Kahawa,2036,ihmR2IRWnpi,492,Roysambu  Sub County,79,Nairobi City,2036,ihmR2IRWnpi,Roysambu  Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2224,Babandogo,2042,OObzseEJrMs,405,Ruaraka  Sub County,79,Nairobi City,2042,OObzseEJrMs,Ruaraka  Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2225,Utalii Ward,2043,r1YlC9GTC4S,405,Ruaraka  Sub County,79,Nairobi City,2043,r1YlC9GTC4S,Ruaraka  Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2226,Kwa Njenga Ward,2048,XnWPNKPDxxo,407,Embakasi South Sub County,79,Nairobi City,2048,XnWPNKPDxxo,Embakasi South Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2227,Dandora Area Iv Ward,2056,rj9COmxBpVr,533,Embakasi North Sub County,79,Nairobi City,2056,rj9COmxBpVr,Embakasi North Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2228,Kwa Reuben Ward,2049,HvcGWkiIxjp,407,Embakasi South Sub County,79,Nairobi City,2049,HvcGWkiIxjp,Embakasi South Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2229,Umoja I Ward,2067,Zmv9YmuisYs,534,Embakasi West Sub County,79,Nairobi City,2067,Zmv9YmuisYs,Embakasi West Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2230,Kware Ward,2051,A1sIHVzJM77,407,Embakasi South Sub County,79,Nairobi City,2051,A1sIHVzJM77,Embakasi South Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2231,Kariobangi North Ward,2052,YMBLUc2euxC,533,Embakasi North Sub County,79,Nairobi City,2052,YMBLUc2euxC,Embakasi North Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2232,Dandora Area I Ward,2053,Qusks6YHAmd,533,Embakasi North Sub County,79,Nairobi City,2053,Qusks6YHAmd,Embakasi North Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2233,Dandora Area Ii Ward,2054,KhxCmDKgYMT,533,Embakasi North Sub County,79,Nairobi City,2054,KhxCmDKgYMT,Embakasi North Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2234,Dandora Area Iii Ward,2055,UrLRfZeC3Oq,533,Embakasi North Sub County,79,Nairobi City,2055,UrLRfZeC3Oq,Embakasi North Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2235,Kayole North Ward,2057,ETN4UDiD5y5,535,Embakasi Central Sub County,79,Nairobi City,2057,ETN4UDiD5y5,Embakasi Central Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2236,Kayole Central Ward,2058,BMzkWPbVOCH,535,Embakasi Central Sub County,79,Nairobi City,2058,BMzkWPbVOCH,Embakasi Central Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2237,Umoja Ii Ward,2068,ivNrlSMRNra,534,Embakasi West Sub County,79,Nairobi City,2068,ivNrlSMRNra,Embakasi West Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2238,Kayole South Ward,2059,UJlaR99kRxm,535,Embakasi Central Sub County,79,Nairobi City,2059,UJlaR99kRxm,Embakasi Central Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2240,Komarock Ward,2060,I6S3XcUsF34,535,Embakasi Central Sub County,79,Nairobi City,2060,I6S3XcUsF34,Embakasi Central Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2241,Matopeni/spring Valley Ward,2061,xhXsdnqx3eX,535,Embakasi Central Sub County,79,Nairobi City,2061,xhXsdnqx3eX,Embakasi Central Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2243,Upper Savanna Ward,2062,OaqOHmb6jNs,509,Embakasi East Sub County,79,Nairobi City,2062,OaqOHmb6jNs,Embakasi East Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2244,Mowlem Ward,2069,ujYuDykrrXi,534,Embakasi West Sub County,79,Nairobi City,2069,ujYuDykrrXi,Embakasi West Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2245,Kariobangi South Ward,2070,WJ020FJI9yB,534,Embakasi West Sub County,79,Nairobi City,2070,WJ020FJI9yB,Embakasi West Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2250,Sinyerere Ward,694,hHfS8R69bEH,441,Cherangany Sub County,81,Trans Nzoia,694,hHfS8R69bEH,Cherangany Sub County,TRANS NZOIA,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2253,Nairobi Central Ward,2080,KJHG9zDp2UR,513,Starehe  Sub County,79,Nairobi City,2080,KJHG9zDp2UR,Starehe  Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2260,Terik Ward,756,ojy9ffncq0R,451,Aldai Sub County,88,Nandi,756,ojy9ffncq0R,Aldai Sub County,NANDI,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2261,Ngara Ward Ward,2081,QKZyfxaG8EJ,513,Starehe  Sub County,79,Nairobi City,2081,QKZyfxaG8EJ,Starehe  Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2262,Pangani Ward,2082,DR0BSs3eYeC,513,Starehe  Sub County,79,Nairobi City,2082,DR0BSs3eYeC,Starehe  Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2263,Ziwani/kariokor,2083,nRw6kIlJ23L,513,Starehe  Sub County,79,Nairobi City,2083,nRw6kIlJ23L,Starehe  Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2269,Kitisuru Ward,2092,TpTOC5VcUGe,486,Westlands  Sub County,79,Nairobi City,2092,TpTOC5VcUGe,Westlands  Sub County,Nairobi,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2283,Kapsasian Ward,2167,D9H082cdWsj,515,Transmara East Sub County,80,Narok,2167,D9H082cdWsj,Transmara East Sub County,Narok,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2309,Ruguru-Ngandori Ward,311,ncD8mIBXHRn,542,Manyatta  Sub County,89,Embu,311,ncD8mIBXHRn,Manyatta  Sub County,EMBU,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2310,Kithimu Ward,312,lMTHF7AFCSP,542,Manyatta  Sub County,89,Embu,312,lMTHF7AFCSP,Manyatta  Sub County,EMBU,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2311,Nginda Ward,313,juDN8sSnk3O,542,Manyatta  Sub County,89,Embu,313,juDN8sSnk3O,Manyatta  Sub County,EMBU,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2312,Mbeti north Ward,314,vEAFtHnPDrX,542,Manyatta  Sub County,89,Embu,314,vEAFtHnPDrX,Manyatta  Sub County,EMBU,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2313,Kirimari Ward,315,GjGpfHjSGbO,542,Manyatta  Sub County,89,Embu,315,GjGpfHjSGbO,Manyatta  Sub County,EMBU,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2314,Gaturi south Ward,316,FUD1yUgctME,542,Manyatta  Sub County,89,Embu,316,FUD1yUgctME,Manyatta  Sub County,EMBU,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2315,Gaturi north Ward,317,s3eywuLj65m,542,Manyatta  Sub County,89,Embu,317,s3eywuLj65m,Manyatta  Sub County,EMBU,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2316,Kaagari South Ward,318,QpKvk4GkYRI,543,Runyenjes  Sub County,89,Embu,318,QpKvk4GkYRI,Runyenjes  Sub County,EMBU,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2317,Central ward,319,wZh1OhsZAK2,543,Runyenjes  Sub County,89,Embu,319,wZh1OhsZAK2,Runyenjes  Sub County,EMBU,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2318,Kaagari North Ward,320,kiVPb44vhiR,543,Runyenjes  Sub County,89,Embu,320,kiVPb44vhiR,Runyenjes  Sub County,EMBU,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2321,Ngomeni Ward,331,zR0sWpigMWE,343,Mwingi North Sub County,68,Kitui,331,zR0sWpigMWE,Mwingi North Sub County,KITUI,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2322,Kyuso Ward,332,WJLrTzwzXNb,343,Mwingi North Sub County,68,Kitui,332,WJLrTzwzXNb,Mwingi North Sub County,KITUI,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2348,GUBA,198,lZqCQuWJGTO,518,BANISSA,63,Mandera,198,lZqCQuWJGTO,BANISSA,MANDERA,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2349,MALKAMARI,199,eLXthnYAfFd,518,BANISSA,63,Mandera,199,eLXthnYAfFd,BANISSA,MANDERA,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2350,Kipini west Ward,88,SmP2VkWU2f9,517,Garsen Sub County,57,Tana River,88,SmP2VkWU2f9,Garsen Sub County,TANA RIVER,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2351,Garsen central Ward,89,y1cIpVUXwUj,517,Garsen Sub County,57,Tana River,89,y1cIpVUXwUj,Garsen Sub County,TANA RIVER,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2352,Garsen west Ward,90,urcMYGpY3xy,517,Garsen Sub County,57,Tana River,90,urcMYGpY3xy,Garsen Sub County,TANA RIVER,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2357,KILIWAHERI,200,ZEJu2asfUfk,518,BANISSA,63,Mandera,200,ZEJu2asfUfk,BANISSA,MANDERA,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2358,ELWAK NORTH,209,h0htcHoe6tJ,325,MANDERA SOUTH,63,Mandera,209,h0htcHoe6tJ,MANDERA SOUTH,MANDERA,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2361,KARGI/SOUTH HORR,237,RaSqiM3lgfo,330,LAISAMIS,64,Marsabit,237,RaSqiM3lgfo,LAISAMIS,MARSABIT,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2362,KORR/NGURUNIT,238,si4GkeAGSXo,330,LAISAMIS,64,Marsabit,238,si4GkeAGSXo,LAISAMIS,MARSABIT,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2363,Garsen north Ward,91,aLLewdAnspB,517,Garsen Sub County,57,Tana River,91,aLLewdAnspB,Garsen Sub County,TANA RIVER,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2364,LOGOLOGO,239,ooyM9K6FAXE,330,LAISAMIS,64,Marsabit,239,ooyM9K6FAXE,LAISAMIS,MARSABIT,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2372,Ganga Ward,299,AIL7D1wnOIl,341,Mwimbi Sub County,66,Tharaka Nithi,299,AIL7D1wnOIl,Mwimbi Sub County,THARAKA-NITHI,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2373,Chogoria Ward,300,yQ9Js5EZ61q,341,Mwimbi Sub County,66,Tharaka Nithi,300,yQ9Js5EZ61q,Mwimbi Sub County,THARAKA-NITHI,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2375,Karingani Ward,302,UQd8QPTpVD0,548,Chuka Sub County,66,Tharaka Nithi,302,UQd8QPTpVD0,Chuka Sub County,THARAKA-NITHI,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2376,Magumoni Ward,303,vGpXQ5hFNmS,548,Chuka Sub County,66,Tharaka Nithi,303,vGpXQ5hFNmS,Chuka Sub County,THARAKA-NITHI,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2377,Mugwe Ward,304,mr7zhcDiR5h,548,Chuka Sub County,66,Tharaka Nithi,304,mr7zhcDiR5h,Chuka Sub County,THARAKA-NITHI,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2378,Kyeni north Ward,321,QRBxWEQZUpe,543,Runyenjes  Sub County,89,Embu,321,QRBxWEQZUpe,Runyenjes  Sub County,EMBU,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2379,Kyeni south Ward,322,hA5gPMwN9gK,543,Runyenjes  Sub County,89,Embu,322,hA5gPMwN9gK,Runyenjes  Sub County,EMBU,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2386,Kisasi Ward,350,ZkMkC815uDw,348,Kitui Rural Sub County,68,Kitui,350,ZkMkC815uDw,Kitui Rural Sub County,KITUI,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2389,Chuluni Ward,361,CHn58eAvVl9,354,Kitui East Sub County,68,Kitui,361,CHn58eAvVl9,Kitui East Sub County,KITUI,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2390,Mutomo Ward,366,ToGeasli0pe,357,Kitui South Sub County,68,Kitui,366,ToGeasli0pe,Kitui South Sub County,KITUI,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2391,Mutha Ward,367,V2yqe9L0ha7,357,Kitui South Sub County,68,Kitui,367,V2yqe9L0ha7,Kitui South Sub County,KITUI,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2392,Kanziko Ward,369,zNPxEQ4AIcH,357,Kitui South Sub County,68,Kitui,369,zNPxEQ4AIcH,Kitui South Sub County,KITUI,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2397,Karau Ward,453,b7xmixlTNYm,374,Olkalou Sub County,67,Nyandarua,453,b7xmixlTNYm,Olkalou Sub County,NYANDARUA,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2398,Mirangine Ward,455,QFG9oFhHG2F,374,Olkalou Sub County,67,Nyandarua,455,QFG9oFhHG2F,Olkalou Sub County,NYANDARUA,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2399,Kaimbaga Ward,456,hYNt8KLy0zR,374,Olkalou Sub County,67,Nyandarua,456,hYNt8KLy0zR,Olkalou Sub County,NYANDARUA,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2400,Gathanji Ward,458,xNnLSFClkz7,342,Oljoroorok Sub County,67,Nyandarua,458,xNnLSFClkz7,Oljoroorok Sub County,NYANDARUA,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2401,Gatimu Ward,459,hh7VWuhTI6A,342,Oljoroorok Sub County,67,Nyandarua,459,hh7VWuhTI6A,Oljoroorok Sub County,NYANDARUA,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2402,Weru Ward,460,yOvD8h5gUOb,342,Oljoroorok Sub County,67,Nyandarua,460,yOvD8h5gUOb,Oljoroorok Sub County,NYANDARUA,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2403,Kiritta Ward,463,xzY6X2bhxaT,395,Ndaragwa Sub County,67,Nyandarua,463,xzY6X2bhxaT,Ndaragwa Sub County,NYANDARUA,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2404,Central Ward,464,e0xkgk6TZEG,395,Ndaragwa Sub County,67,Nyandarua,464,e0xkgk6TZEG,Ndaragwa Sub County,NYANDARUA,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2405,Shamata Ward,465,W9GVYGq6UqK,395,Ndaragwa Sub County,67,Nyandarua,465,W9GVYGq6UqK,Ndaragwa Sub County,NYANDARUA,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2436,Tuwani Ward,685,xpKH3jY02I5,425,Saboti  Sub County,81,Trans Nzoia,685,xpKH3jY02I5,Saboti  Sub County,TRANS NZOIA,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2437,Saboti Ward,686,OBSb0eIl4tb,425,Saboti  Sub County,81,Trans Nzoia,686,OBSb0eIl4tb,Saboti  Sub County,TRANS NZOIA,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2438,Machewa Ward,687,GQFH01xLj74,425,Saboti  Sub County,81,Trans Nzoia,687,GQFH01xLj74,Saboti  Sub County,TRANS NZOIA,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2441,Sitatunga Ward,700,jUfXO40BeXD,441,Cherangany Sub County,81,Trans Nzoia,700,jUfXO40BeXD,Cherangany Sub County,TRANS NZOIA,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2463,Kapkangani Ward,771,deAxq0HNUFb,456,Emgwen Sub County,88,Nandi,771,deAxq0HNUFb,Emgwen Sub County,NANDI,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2464,Chepterwai Ward,774,eB5qRSOhocc,462,Mosop Sub County,88,Nandi,774,eB5qRSOhocc,Mosop Sub County,NANDI,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2465,Kipkaren Ward,775,Dfh61wYrllH,462,Mosop Sub County,88,Nandi,775,Dfh61wYrllH,Mosop Sub County,NANDI,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
2466,Kurgung/surungai Ward,776,UDgBjC3Y1eU,462,Mosop Sub County,88,Nandi,776,UDgBjC3Y1eU,Mosop Sub County,NANDI,,,,,AUTHORITATIVE_SUBCOUNTY_NOT_FOUND_IN_CANONICAL_SOURCE
