countyId,countyName,currentSubCountyId,currentSubCountyName,wards,authoritativeSubCountyNames,authoritativeWardCount,canonicalTargetId,canonicalTargetName,classification,reason,farmers,farms,businessPartners,destinationTransactions,sourceTransactions
69,Nyeri,400,Mathira East Sub County,4,Mathira East Sub County,4,400,Mathira East Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
69,Nyeri,459,Mathira West Sub County,2,Mathira West Sub County,2,459,Mathira West Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
69,Nyeri,550,Tetu Sub County,3,Tetu Sub County,3,550,Tetu Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
69,Nyeri,551,Kieni West Sub County,4,Kieni West Sub County,4,551,Kieni West Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
69,Nyeri,552,Kieni East Sub County,4,Kieni East Sub County,4,552,Kieni East Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
72,Samburu,353,Samburu Central Sub County,7,Samburu Central Sub County,7,353,Samburu Central Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
72,Samburu,420,Samburu North Sub County,4,Samburu North Sub County,4,420,Samburu North Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
72,Samburu,421,Samburu East Sub County,4,Samburu East Sub County,4,421,Samburu East Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
83,Siaya,442,Rarieda Sub County,5,Rarieda Sub County,5,442,Rarieda Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
83,Siaya,481,Ugenya Sub County,4,Ugenya Sub County,4,481,Ugenya Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
83,Siaya,482,Ugunja Sub County,3,Ugunja Sub County,3,482,Ugunja Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
83,Siaya,483,Alego Usonga Sub County,6,Alego Usonga Sub County,6,483,Alego Usonga Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
83,Siaya,530,Gem Sub County,6,Gem Sub County,6,530,Gem Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
83,Siaya,531,Bondo Sub County,6,Bondo Sub County,6,531,Bondo Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
59,Taita Taveta,302,Taveta Sub County,5,Taveta Sub County,5,302,Taveta Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
59,Taita Taveta,303,Wundanyi Sub County,4,Wundanyi Sub County,4,303,Wundanyi Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
59,Taita Taveta,318,Mwatate Sub County,5,Mwatate Sub County,5,318,Mwatate Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
59,Taita Taveta,363,Voi Sub County,6,Voi Sub County,6,363,Voi Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
57,Tana River,296,Galole Sub County,4,Galole Sub County,4,296,Galole Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
57,Tana River,299,Bura Sub County,5,Bura Sub County,5,299,Bura Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
57,Tana River,517,Garsen Sub County,6,Garsen Sub County,6,517,Garsen Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
66,Tharaka Nithi,340,Muthambi Sub County,2,Muthambi Sub County,2,340,Muthambi Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
66,Tharaka Nithi,341,Mwimbi Sub County,3,Mwimbi Sub County,3,341,Mwimbi Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
66,Tharaka Nithi,453,Igambang'ombe Sub County,2,Igambang'ombe Sub County,2,453,Igambang'ombe Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
66,Tharaka Nithi,516,Tharaka North Sub County,2,Tharaka North Sub County,2,516,Tharaka North Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
66,Tharaka Nithi,541,Tharaka South Sub County,3,Tharaka South Sub County,3,541,Tharaka South Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
66,Tharaka Nithi,548,Chuka Sub County,3,Chuka Sub County,3,548,Chuka Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
81,Trans Nzoia,422,Kwanza  Sub County,4,Kwanza  Sub County,4,422,Kwanza  Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
81,Trans Nzoia,424,Endebess Sub County,3,Endebess Sub County,3,424,Endebess Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
81,Trans Nzoia,425,Saboti  Sub County,5,Saboti  Sub County,5,425,Saboti  Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
81,Trans Nzoia,432,Kiminini  Sub County,6,Kiminini  Sub County,6,432,Kiminini  Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
81,Trans Nzoia,441,Cherangany Sub County,7,Cherangany Sub County,7,441,Cherangany Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
70,Turkana,347,Turkana West Sub County,8,Turkana West Sub County,8,347,Turkana West Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
70,Turkana,390,Turkana North Sub County,3,Turkana North Sub County,3,390,Turkana North Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
70,Turkana,391,Kibish Sub County,2,Kibish Sub County,2,391,Kibish Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
70,Turkana,404,Turkana Central Sub County,5,Turkana Central Sub County,5,404,Turkana Central Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
70,Turkana,413,Loima Sub County,4,Loima Sub County,4,413,Loima Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
70,Turkana,414,Turkana South Sub County,5,Turkana South Sub County,5,414,Turkana South Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
70,Turkana,522,Turkana East Sub County,3,Turkana East Sub County,3,522,Turkana East Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
78,Uasin Gishu,396,Soy Sub County,7,Soy Sub County,7,396,Soy Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
78,Uasin Gishu,398,Turbo Sub County,6,Turbo Sub County,6,398,Turbo Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
78,Uasin Gishu,408,Moiben Sub County,5,Moiben Sub County,5,408,Moiben Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
78,Uasin Gishu,409,Ainabkoi Sub County,3,Ainabkoi Sub County,3,409,Ainabkoi Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
78,Uasin Gishu,410,Kapseret Sub County,5,Kapseret Sub County,5,410,Kapseret Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
78,Uasin Gishu,538,Kesses Sub County,4,Kesses Sub County,4,538,Kesses Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
52,Vihiga,274,Sabatia Sub County,6,Sabatia Sub County,6,274,Sabatia Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
52,Vihiga,275,Hamisi Sub County,7,Hamisi Sub County,7,275,Hamisi Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
52,Vihiga,276,Luanda Sub County,5,Luanda Sub County,5,276,Luanda Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
52,Vihiga,277,Emuhaya Sub County,3,Emuhaya Sub County,3,277,Emuhaya Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
52,Vihiga,278,Vihiga Sub County,4,Vihiga Sub County,4,278,Vihiga Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
61,Wajir,315,Wajir North Sub County,7,Wajir North Sub County,7,315,Wajir North Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
61,Wajir,316,Wajir East Sub County,4,Wajir East Sub County,4,316,Wajir East Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
61,Wajir,317,Tarbaj Sub County,4,Tarbaj Sub County,4,317,Tarbaj Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
61,Wajir,319,Wajir West Sub County,4,Wajir West Sub County,4,319,Wajir West Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
61,Wajir,364,Eldas Sub County,4,Eldas Sub County,4,364,Eldas Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
61,Wajir,366,Wajir South Sub County,7,Wajir South Sub County,7,366,Wajir South Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
71,West Pokot,350,West Pokot Sub County,6,West Pokot Sub County,6,350,West Pokot Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
71,West Pokot,351,Pokot North Sub County,6,Pokot North Sub County,6,351,Pokot North Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
71,West Pokot,415,Pokot Central Sub County,4,Pokot Central Sub County,4,415,Pokot Central Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
71,West Pokot,553,Pokot South Sub County,4,Pokot South Sub County,4,553,Pokot South Sub County,ALREADY_CANONICAL,CURRENT_SUBCOUNTY_MATCHES_AUTHORITATIVE_SUBCOUNTY,0,0,0,0,0
