gid,authoritativeCounty,authoritativeSubCounty,authoritativeWard,expectedCountyId,expectedSubCountyId,actualWardId,actualCountyId,actualSubCountyId,actualSubCountyName,status
241,ISIOLO,Isiolo Sub County,WABERA,48,1310,1024,48,1310,Isiolo,CORRECT
1455,Migori,Rongo Sub County,North Kamagambo Ward,49,1552,1025,49,1552,Rongo,CORRECT
1456,Migori,Rongo Sub County,Central Kamagambo Ward,49,1552,1026,49,1552,Rongo,CORRECT
1457,Migori,Rongo Sub County,South Kamagambo Ward,49,1552,1027,49,1552,Rongo,CORRECT
1458,Migori,Awendo Sub County,North Sakwa Ward,49,1548,1028,49,1548,Awendo,CORRECT
1459,Migori,Awendo Sub County,South Sakwa Ward,49,1548,1029,49,1548,Awendo,CORRECT
1460,Migori,Awendo Sub County,West Sakwa Ward,49,1548,1030,49,1548,Awendo,CORRECT
1461,Migori,Awendo Sub County,Central Sakwa Ward,49,1548,1031,49,1548,Awendo,CORRECT
1462,Migori,Suna East Sub County,God Jope  Ward,49,1553,1032,49,1553,Suna East,CORRECT
1463,Migori,Suna East Sub County,Suna Central Ward,49,1553,1033,49,1553,Suna East,CORRECT
1464,Migori,Suna East Sub County,Kakrao Ward,49,1553,1034,49,1553,Suna East,CORRECT
1465,Migori,Suna East Sub County,Kwa Ward,49,1553,1035,49,1553,Suna East,CORRECT
1466,Migori,Suna West Sub County,Wiga Ward,49,1554,1036,49,1554,Suna West,CORRECT
1467,Migori,Suna West Sub County,Waseweta Ii Ward,49,1554,1037,49,1554,Suna West,CORRECT
1468,Migori,Suna West Sub County,Ragana-oruba Ward,49,1554,1038,49,1554,Suna West,CORRECT
1469,Migori,Suna West Sub County,Wasimbete Ward,49,1554,1039,49,1554,Suna West,CORRECT
1470,Migori,Uriri Sub County,West Kanyamkago Ward,49,1555,1040,49,1555,Uriri,CORRECT
1471,Migori,Uriri Sub County,North  Kanyamkago Ward,49,1555,1041,49,1555,Uriri,CORRECT
1472,Migori,Uriri Sub County,Central Kanyamkago Ward,49,1555,1042,49,1555,Uriri,CORRECT
1473,Migori,Uriri Sub County,South Kanyamkago Ward,49,1555,1043,49,1555,Uriri,CORRECT
1474,Migori,Uriri Sub County,East Kanyamkago Ward,49,1555,1044,49,1555,Uriri,CORRECT
1475,Migori,Nyatike Sub County,Kachieng' Ward,49,1551,1045,49,1551,Nyatike,CORRECT
1486,Migori,Kuria West Sub County,Masaba Ward,49,1550,1046,49,1550,Kuria West,CORRECT
1490,Migori,Kuria East Sub County,Ntimaru West Ward,49,1549,1047,49,1549,Kuria East,CORRECT
1520,Machakos,Athi River Sub County,Mathatani Ward,50,1351,1048,50,1351,Athi River,CORRECT
1521,Machakos,Athi River Sub County,Syokimau-mulolongo Ward,50,1351,1049,50,1351,Athi River,CORRECT
1522,Machakos,Machakos Sub County,Kalama Ward,50,1355,1050,50,1355,Machakos,CORRECT
1523,Machakos,Machakos Sub County,Mua Ward,50,1355,1051,50,1355,Machakos,CORRECT
1524,Machakos,Machakos Sub County,Mutituni Ward,50,1355,1052,50,1355,Machakos,CORRECT
1525,Machakos,Machakos Sub County,Township Ward,50,1355,1053,50,1355,Machakos,CORRECT
1526,Machakos,Machakos Sub County,Mumbuni North Ward,50,1355,1054,50,1355,Machakos,CORRECT
1527,Machakos,Machakos Sub County,Muvuti-kiima-kimwe Ward,50,1355,1055,50,1355,Machakos,CORRECT
1528,Machakos,Machakos Sub County,Kola Ward,50,1355,1056,50,1355,Machakos,CORRECT
1529,Machakos,Mwala Sub County,Mbiuni Ward,50,1358,1057,50,1358,Mwala,CORRECT
1530,Machakos,Mwala Sub County,Makutano-mwala Ward,50,1358,1058,50,1358,Mwala,CORRECT
1531,Machakos,Mwala Sub County,Masii Ward,50,1358,1059,50,1358,Mwala,CORRECT
1532,Machakos,Mwala Sub County,Muthetheni Ward,50,1358,1060,50,1358,Mwala,CORRECT
1533,Machakos,Mwala Sub County,Wamunyu Ward,50,1358,1061,50,1358,Mwala,CORRECT
1534,Machakos,Mwala Sub County,Kibauni Ward,50,1358,1062,50,1358,Mwala,CORRECT
1535,Homa Bay,Kasipul Sub County,West Kasipul Ward,51,267,1063,51,267,Kasipul Sub County,CORRECT
1536,Homa Bay,Kasipul Sub County,South Kasipul Ward,51,267,1064,51,267,Kasipul Sub County,CORRECT
1537,Homa Bay,Kasipul Sub County,Central Kasipul Ward,51,267,1065,51,267,Kasipul Sub County,CORRECT
1538,Homa Bay,Kasipul Sub County,East Kamagak Ward,51,267,1066,51,267,Kasipul Sub County,CORRECT
1539,Homa Bay,Kasipul Sub County,West Kamagak Ward,51,267,1067,51,267,Kasipul Sub County,CORRECT
1540,Homa Bay,Kabondo Kasipul Sub County,Kabondo East Ward,51,268,1068,51,268,Kabondo Kasipul Sub County,CORRECT
1541,Homa Bay,Kabondo Kasipul Sub County,Kabondo West Ward,51,268,1069,51,268,Kabondo Kasipul Sub County,CORRECT
1542,Homa Bay,Kabondo Kasipul Sub County,Kokwanyo/kakelo Ward,51,268,1070,51,268,Kabondo Kasipul Sub County,CORRECT
1543,Homa Bay,Kabondo Kasipul Sub County,Kojwach Ward,51,268,1071,51,268,Kabondo Kasipul Sub County,CORRECT
1544,Homa Bay,Karachuonyo Sub County,West Karachuonyo Ward,51,269,1072,51,269,Karachuonyo Sub County,CORRECT
1545,Homa Bay,Karachuonyo Sub County,North Karachuonyo Ward,51,269,1073,51,269,Karachuonyo Sub County,CORRECT
1546,Homa Bay,Karachuonyo Sub County,Central Ward,51,269,1074,51,269,Karachuonyo Sub County,CORRECT
1547,Homa Bay,Karachuonyo Sub County,Kanyaluo Ward,51,269,1075,51,269,Karachuonyo Sub County,CORRECT
1553,Homa Bay,Rangwe Sub County,Kagan Ward,51,1545,1076,51,1545,Rangwe,CORRECT
1554,Homa Bay,Rangwe Sub County,Kochia Ward,51,1545,1077,51,1545,Rangwe,CORRECT
1555,Homa Bay,Homa Bay Town Sub County,Homa Bay Central Ward,51,271,1078,51,271,Homa Bay Town Sub County,CORRECT
1556,Homa Bay,Homa Bay Town Sub County,Homa Bay Arujo Ward,51,271,1079,51,271,Homa Bay Town Sub County,CORRECT
1558,Homa Bay,Homa Bay Town Sub County,Homa Bay East Ward,51,271,1080,51,271,Homa Bay Town Sub County,CORRECT
1559,Homa Bay,Ndhiwa Sub County,Kwabwai Ward,51,1541,1081,51,1541,Ndhiwa,CORRECT
1560,Homa Bay,Ndhiwa Sub County,Kanyadoto Ward,51,1541,1082,51,1541,Ndhiwa,CORRECT
1561,Homa Bay,Ndhiwa Sub County,Kanyikela Ward,51,1541,1083,51,1541,Ndhiwa,CORRECT
1562,Homa Bay,Ndhiwa Sub County,Kabouch North Ward,51,1541,1084,51,1541,Ndhiwa,CORRECT
1563,Homa Bay,Ndhiwa Sub County,Kabuoch South/pala Ward,51,1541,1085,51,1541,Ndhiwa,CORRECT
1565,Homa Bay,Ndhiwa Sub County,Kanyamwa Kosewe Ward,51,1541,1086,51,1541,Ndhiwa,CORRECT
1566,Homa Bay,Mbita Sub County,Mfangano Island Ward,51,273,1087,51,273,Mbita Sub County,CORRECT
1567,Homa Bay,Mbita Sub County,Rusinga Island Ward,51,273,1088,51,273,Mbita Sub County,CORRECT
1568,Homa Bay,Mbita Sub County,Kasgunga Ward,51,273,1089,51,273,Mbita Sub County,CORRECT
1579,Vihiga,Sabatia Sub County,Chavakali Ward,52,1508,1090,52,1508,Sabatia,CORRECT
1582,Vihiga,Sabatia Sub County,Busali Ward,52,1508,1091,52,1508,Sabatia,CORRECT
1583,Vihiga,Hamisi Sub County,Shiru Ward,52,1510,1092,52,1510,Hamisi,CORRECT
1584,Vihiga,Hamisi Sub County,Gisambai Ward,52,1510,1093,52,1510,Hamisi,CORRECT
1585,Vihiga,Hamisi Sub County,Muhudu Ward,52,1510,1094,52,1510,Hamisi,CORRECT
1586,Vihiga,Hamisi Sub County,Tambua Ward,52,1510,1095,52,1510,Hamisi,CORRECT
1587,Vihiga,Hamisi Sub County,Jepkoyai Ward,52,1510,1096,52,1510,Hamisi,CORRECT
1591,Vihiga,Luanda Sub County,Luanda South Ward,52,1509,1097,52,1509,Luanda,CORRECT
1593,Vihiga,Emuhaya Sub County,North East Bunyore Ward,52,1506,1098,52,1506,Emuhaya,CORRECT
1596,Vihiga,Hamisi Sub County,Banja Ward,52,1510,1099,52,1510,Hamisi,CORRECT
1597,Vihiga,Vihiga Sub County,South Maragoli Ward,52,1507,1100,52,1507,Vihiga,CORRECT
1598,Vihiga,Hamisi Sub County,Shamakhokho Ward,52,1510,1101,52,1510,Hamisi,CORRECT
1600,Bungoma,Cheptais Sub County,Cheptais Ward,53,1516,1102,53,1516,Cheptais,CORRECT
1603,Bungoma,Cheptais Sub County,Kakateny Ward,53,1516,1103,53,1516,Cheptais,CORRECT
1604,Bungoma,Mt Elgon Sub County,Kaptama Ward,53,280,1104,53,280,Mt Elgon Sub County,CORRECT
1607,Bungoma,Sirisia Sub County,Malakisi/south Kulisiru Ward,53,281,1105,53,281,Sirisia Sub County,CORRECT
1608,Bungoma,Sirisia Sub County,Lwandanyi Ward,53,281,1106,53,281,Sirisia Sub County,CORRECT
1610,Bungoma,Kabuchai Sub County,West Nalondo Ward,53,282,1107,53,282,Kabuchai Sub County,CORRECT
1612,Bungoma,Kabuchai Sub County,Mukuyuni Ward,53,282,1108,53,282,Kabuchai Sub County,CORRECT
1616,Bungoma,Bumula Sub County,Kabula  Ward,53,1511,1109,53,1511,Bumula,CORRECT
1617,Bungoma,Bumula Sub County,Kimaeti Ward,53,1511,1110,53,1511,Bumula,CORRECT
1619,Bungoma,Bumula Sub County,Siboti Ward,53,1511,1111,53,1511,Bumula,CORRECT
1620,Bungoma,Kanduyi Sub County,Bukembe West Ward,53,284,1112,53,284,Kanduyi Sub County,CORRECT
1621,Bungoma,Kanduyi Sub County,Bukembe East Ward,53,284,1113,53,284,Kanduyi Sub County,CORRECT
1634,Bungoma,Webuye West Sub County,Bokoli Ward,53,1520,1114,53,1520,Webuye West,CORRECT
1635,Bungoma,Kimilili Sub County,Kibingei Ward,53,1517,1115,53,1517,Kimilili,CORRECT
1636,Bungoma,Kimilili Sub County,Kimilili Ward,53,1517,1116,53,1517,Kimilili,CORRECT
1637,Bungoma,Kimilili Sub County,Maeni Ward,53,1517,1117,53,1517,Kimilili,CORRECT
1638,Bungoma,Kimilili Sub County,Kamukuywa Ward,53,1517,1118,53,1517,Kimilili,CORRECT
1639,Bungoma,Tongaren Sub County,Mbakalo Ward,53,1519,1119,53,1519,Tongaren,CORRECT
1640,Bungoma,Tongaren Sub County,Naitiri/kabuyefwe Ward,53,1519,1120,53,1519,Tongaren,CORRECT
1641,Bungoma,Tongaren Sub County,Milima Ward,53,1519,1121,53,1519,Tongaren,CORRECT
1642,Bungoma,Tongaren Sub County,Ndalu/ Tabani Ward,53,1519,1122,53,1519,Tongaren,CORRECT
1643,Bungoma,Tongaren Sub County,Tongaren Ward,53,1519,1123,53,1519,Tongaren,CORRECT
1644,Bungoma,Tongaren Sub County,Soysambu/ Mitua Ward,53,1519,1124,53,1519,Tongaren,CORRECT
1645,Kakamega,Lugari Sub County,Mautuma Ward,54,1500,1125,54,1500,Lugari,CORRECT
1646,Kakamega,Lugari Sub County,Lugari Ward,54,1500,1126,54,1500,Lugari,CORRECT
1647,Kakamega,Lugari Sub County,Lumakanda Ward,54,1500,1127,54,1500,Lugari,CORRECT
1648,Kakamega,Lugari Sub County,Chekalini Ward,54,1500,1128,54,1500,Lugari,CORRECT
1649,Kakamega,Lugari Sub County,Chevaywa Ward,54,1500,1129,54,1500,Lugari,CORRECT
1650,Kakamega,Lugari Sub County,Lwandeti Ward,54,1500,1130,54,1500,Lugari,CORRECT
1651,Kakamega,Likuyani Sub County,Likuyani Ward,54,1499,1131,54,1499,Likuyani,CORRECT
1652,Kakamega,Likuyani Sub County,Sango Ward,54,1499,1132,54,1499,Likuyani,CORRECT
1653,Kakamega,Likuyani Sub County,Kongoni Ward,54,1499,1133,54,1499,Likuyani,CORRECT
1654,Kakamega,Likuyani Sub County,Nzoia Ward,54,1499,1134,54,1499,Likuyani,CORRECT
1655,Kakamega,Likuyani Sub County,Sinoko Ward,54,1499,1135,54,1499,Likuyani,CORRECT
1656,Kakamega,Malava Sub County,West Kabras Ward,54,290,1136,54,290,Malava Sub County,CORRECT
1657,Kakamega,Malava Sub County,Chemuche Ward,54,290,1137,54,290,Malava Sub County,CORRECT
1658,Kakamega,Malava Sub County,East Kabras Ward,54,290,1138,54,290,Malava Sub County,CORRECT
1659,Kakamega,Malava Sub County,Butali Chegulo Ward,54,290,1139,54,290,Malava Sub County,CORRECT
1660,Kakamega,Malava Sub County,Manda-shivanga Ward,54,290,1140,54,290,Malava Sub County,CORRECT
1661,Kakamega,Malava Sub County,Shirungu-mugai Ward,54,290,1141,54,290,Malava Sub County,CORRECT
1662,Kakamega,Malava Sub County,South Kabras Ward,54,290,1142,54,290,Malava Sub County,CORRECT
1663,Kakamega,Lurambi Sub County,Butsotso East Ward,54,291,1143,54,291,Lurambi Sub County,CORRECT
1664,Kakamega,Lurambi Sub County,Butsotso South  Ward,54,291,1144,54,291,Lurambi Sub County,CORRECT
1665,Kakamega,Lurambi Sub County,Butsotso Central Ward,54,291,1145,54,291,Lurambi Sub County,CORRECT
1666,Kakamega,Lurambi Sub County,Sheywe Ward,54,291,1146,54,291,Lurambi Sub County,CORRECT
1667,Kakamega,Lurambi Sub County,Mahiakalo Ward,54,291,1147,54,291,Lurambi Sub County,CORRECT
1668,Kakamega,Lurambi Sub County,Shirere Ward,54,291,1148,54,291,Lurambi Sub County,CORRECT
1669,Kakamega,Navakholo Sub County,Ingoste-matiha Ward,54,1505,1149,54,1505,Navakholo,CORRECT
1670,Kakamega,Navakholo Sub County,Shinoyi-shikomari-esumeiya Ward,54,1505,1150,54,1505,Navakholo,CORRECT
1671,Kakamega,Navakholo Sub County,Bunyala West Ward,54,1505,1151,54,1505,Navakholo,CORRECT
1672,Kakamega,Navakholo Sub County,Bunyala East Ward,54,1505,1152,54,1505,Navakholo,CORRECT
1673,Kakamega,Navakholo Sub County,Bunyala Central Ward,54,1505,1153,54,1505,Navakholo,CORRECT
1674,Kakamega,Mumias West  Sub County,Mumias Central Ward,54,1504,1154,54,1504,Mumias West,CORRECT
1796,Mombasa,Changamwe Sub County,Kipevu Ward,55,1251,1155,55,1251,Changamwe,CORRECT
961,KERICHO,AINAMOI,BELGUT,56,295,1156,56,295,AINAMOI,CORRECT
94,TANA RIVER,Galole Sub County,Chewani Ward,57,296,1157,57,296,Galole Sub County,CORRECT
92,TANA RIVER,Galole Sub County,Kinakomba Ward,57,296,1158,57,296,Galole Sub County,CORRECT
1476,Migori,Nyatike Sub County,Kanyasa Ward,49,1551,1159,49,1551,Nyatike,CORRECT
1477,Migori,Nyatike Sub County,North Kadem Ward,49,1551,1160,49,1551,Nyatike,CORRECT
1478,Migori,Nyatike Sub County,Macalder/kanyarwanda Ward,49,1551,1161,49,1551,Nyatike,CORRECT
1479,Migori,Nyatike Sub County,Kaler Ward,49,1551,1162,49,1551,Nyatike,CORRECT
1480,Migori,Nyatike Sub County,Got Kachola Ward,49,1551,1163,49,1551,Nyatike,CORRECT
1481,Migori,Nyatike Sub County,Muhuru Ward,49,1551,1164,49,1551,Nyatike,CORRECT
1482,Migori,Kuria West Sub County,Bukira East Ward,49,1550,1165,49,1550,Kuria West,CORRECT
1483,Migori,Kuria West Sub County,Bukira Central/ikerege Ward,49,1550,1166,49,1550,Kuria West,CORRECT
1484,Migori,Kuria West Sub County,Isibania Ward,49,1550,1167,49,1550,Kuria West,CORRECT
1797,Mombasa,Changamwe Sub County,Airport Ward,55,1251,1168,55,1251,Changamwe,CORRECT
101,LAMU,LAMU EAST,FAZA,58,1274,1169,58,1274,Lamu East,CORRECT
102,LAMU,LAMU EAST,KIUNGA,58,1274,1170,58,1274,Lamu East,CORRECT
103,LAMU,LAMU EAST,BASUBA,58,1274,1171,58,1274,Lamu East,CORRECT
104,LAMU,LAMU WEST,SHELLA,58,1275,1172,58,1275,Lamu West,CORRECT
105,LAMU,LAMU WEST,MKOMAMI,58,1275,1173,58,1275,Lamu West,CORRECT
106,LAMU,LAMU WEST,HINDI,58,1275,1174,58,1275,Lamu West,CORRECT
98,TANA RIVER,Bura Sub County,Bangale Ward,57,299,1175,57,299,Bura Sub County,CORRECT
99,TANA RIVER,Bura Sub County,Sala Ward,57,299,1176,57,299,Bura Sub County,CORRECT
108,LAMU,LAMU WEST,HONGWE,58,1275,1177,58,1275,Lamu West,CORRECT
1678,Kakamega,Mumias East Sub County,Lusheya Lubinu Ward,54,1503,1178,54,1503,Mumias East,CORRECT
1679,Kakamega,Mumias East Sub County,Malaha Isongo Makunga Ward,54,1503,1179,54,1503,Mumias East,CORRECT
1680,Kakamega,Mumias East Sub County,East Wanga Ward,54,1503,1180,54,1503,Mumias East,CORRECT
1681,Kakamega,Matungu Sub County,Koyonzo Ward,54,1502,1181,54,1502,Matungu,CORRECT
1682,Kakamega,Matungu Sub County,Kholera Ward,54,1502,1182,54,1502,Matungu,CORRECT
1683,Kakamega,Matungu Sub County,Khalaba Ward,54,1502,1183,54,1502,Matungu,CORRECT
111,TAITA TAVETA,Taveta Sub County,Chala Ward,59,1278,1184,59,1278,Taveta,CORRECT
1485,Migori,Kuria West Sub County,Mokerero Ward,49,1550,1185,49,1550,Kuria West,CORRECT
115,TAITA TAVETA,Taveta Sub County,Mata Ward,59,1278,1186,59,1278,Taveta,CORRECT
1487,Migori,Kuria West Sub County,Tagare Ward,49,1550,1187,49,1550,Kuria West,CORRECT
116,TAITA TAVETA,Wundanyi Sub County,Wundanyi/mbale Ward,59,303,1188,59,303,Wundanyi Sub County,CORRECT
118,TAITA TAVETA,Wundanyi Sub County,Wumingu/kishushe Ward,59,303,1189,59,303,Wundanyi Sub County,CORRECT
1488,Migori,Kuria West Sub County,Nyamosense/komosoko Ward,49,1550,1190,49,1550,Kuria West,CORRECT
1489,Migori,Kuria East Sub County,Gokeharaka/getambwega Ward,49,1549,1191,49,1549,Kuria East,CORRECT
1491,Migori,Kuria East Sub County,Ntimaru East Ward,49,1549,1192,49,1549,Kuria East,CORRECT
1492,Migori,Kuria East Sub County,Nyabasi East Ward,49,1549,1193,49,1549,Kuria East,CORRECT
1493,Migori,Kuria East Sub County,Nyabasi West Ward,49,1549,1194,49,1549,Kuria East,CORRECT
1494,Migori,Rongo Sub County,East Kamagambo Ward,49,1552,1195,49,1552,Rongo,CORRECT
1495,Machakos,Masinga Sub County,Kivaa Ward,50,1356,1196,50,1356,Masinga,CORRECT
1496,Machakos,Masinga Sub County,Masinga Central Ward,50,1356,1197,50,1356,Masinga,CORRECT
1497,Machakos,Masinga Sub County,Ekalakala Ward,50,1356,1198,50,1356,Masinga,CORRECT
1498,Machakos,Masinga Sub County,Muthesya Ward,50,1356,1199,50,1356,Masinga,CORRECT
1499,Machakos,Masinga Sub County,Mananja Ward,50,1356,1200,50,1356,Masinga,CORRECT
1500,Machakos,Yatta Sub County,Ndalani Ward,50,1359,1201,50,1359,Yatta,CORRECT
1501,Machakos,Yatta Sub County,Matuu Ward,50,1359,1202,50,1359,Yatta,CORRECT
1502,Machakos,Yatta Sub County,Kithimani Ward,50,1359,1203,50,1359,Yatta,CORRECT
1503,Machakos,Yatta Sub County,Ikombe Ward,50,1359,1204,50,1359,Yatta,CORRECT
1504,Machakos,Yatta Sub County,Katangi Ward,50,1359,1205,50,1359,Yatta,CORRECT
1505,Machakos,Kangundo Sub County,Kangundo North Ward,50,1353,1206,50,1353,Kangundo,CORRECT
1506,Machakos,Kangundo Sub County,Kangundo Central Ward,50,1353,1207,50,1353,Kangundo,CORRECT
1507,Machakos,Kangundo Sub County,Kangundo East Ward,50,1353,1208,50,1353,Kangundo,CORRECT
1508,Machakos,Kangundo Sub County,Kangundo West Ward,50,1353,1209,50,1353,Kangundo,CORRECT
1509,Machakos,Matungulu Sub County,Tala Ward,50,1357,1210,50,1357,Matungulu,CORRECT
1510,Machakos,Matungulu Sub County,Matungulu North Ward,50,1357,1211,50,1357,Matungulu,CORRECT
1511,Machakos,Matungulu Sub County,Matungulu East Ward,50,1357,1212,50,1357,Matungulu,CORRECT
1512,Machakos,Matungulu Sub County,Matungulu West Ward,50,1357,1213,50,1357,Matungulu,CORRECT
1513,Machakos,Matungulu Sub County,Kyeleni Ward,50,1357,1214,50,1357,Matungulu,CORRECT
1514,Machakos,Kathiani Sub County,Mitamboni Ward,50,1354,1215,50,1354,Kathiani,CORRECT
1515,Machakos,Kathiani Sub County,Kathiani Central Ward,50,1354,1216,50,1354,Kathiani,CORRECT
1516,Machakos,Kathiani Sub County,Upper Kaewa-iveti Ward,50,1354,1217,50,1354,Kathiani,CORRECT
1517,Machakos,Kathiani Sub County,Lower Kaewa-kaani Ward,50,1354,1218,50,1354,Kathiani,CORRECT
1518,Machakos,Athi River Sub County,Athi River Ward,50,1351,1219,50,1351,Athi River,CORRECT
1519,Machakos,Athi River Sub County,Kinanie Ward,50,1351,1220,50,1351,Athi River,CORRECT
1548,Homa Bay,Karachuonyo Sub County,Kibiri Ward,51,269,1221,51,269,Karachuonyo Sub County,CORRECT
1549,Homa Bay,Karachuonyo Sub County,Wang'chieng Ward,51,269,1222,51,269,Karachuonyo Sub County,CORRECT
1550,Homa Bay,Karachuonyo Sub County,Kendu Bay Town Ward,51,269,1223,51,269,Karachuonyo Sub County,CORRECT
1551,Homa Bay,Rangwe Sub County,West Gem Ward,51,1545,1224,51,1545,Rangwe,CORRECT
1552,Homa Bay,Rangwe Sub County,East Gem Ward,51,1545,1225,51,1545,Rangwe,CORRECT
1557,Homa Bay,Homa Bay Town Sub County,Homa Bay West Ward,51,271,1226,51,271,Homa Bay Town Sub County,CORRECT
131,GARISSA,Garissa Sub County,Township Ward,60,1283,1227,60,1283,Garissa,CORRECT
1564,Homa Bay,Ndhiwa Sub County,Kanyamwa Kologi Ward,51,1541,1228,51,1541,Ndhiwa,CORRECT
1569,Homa Bay,Mbita Sub County,Gembe Ward,51,273,1229,51,273,Mbita Sub County,CORRECT
1570,Homa Bay,Mbita Sub County,Lambwe Ward,51,273,1230,51,273,Mbita Sub County,CORRECT
1571,Homa Bay,Suba Sub County,Gwassi South Ward,51,310,1231,51,310,Suba Sub County,CORRECT
1572,Homa Bay,Suba Sub County,Gwassi North Ward,51,310,1232,51,310,Suba Sub County,CORRECT
1573,Homa Bay,Suba Sub County,Kaksingiri West Ward,51,310,1233,51,310,Suba Sub County,CORRECT
134,GARISSA,Garissa Sub County,Waberi Ward,60,1283,1234,60,1283,Garissa,CORRECT
135,GARISSA,Balambala Sub County,Balambala Ward,60,1280,1235,60,1280,Balambala,CORRECT
136,GARISSA,Balambala Sub County,Danyere Ward,60,1280,1236,60,1280,Balambala,CORRECT
137,GARISSA,Balambala Sub County,Jarajara Ward,60,1280,1237,60,1280,Balambala,CORRECT
138,GARISSA,Balambala Sub County,Saka Ward,60,1280,1238,60,1280,Balambala,CORRECT
139,GARISSA,Garissa Sub County,Sankuri Ward,60,1283,1239,60,1283,Garissa,CORRECT
140,GARISSA,Lagdera Sub County,Modogashe Ward,60,1286,1240,60,1286,Lagdera,CORRECT
141,GARISSA,Lagdera Sub County,Benane Ward,60,1286,1241,60,1286,Lagdera,CORRECT
142,GARISSA,Lagdera Sub County,Goreale Ward,60,1286,1242,60,1286,Lagdera,CORRECT
1798,Mombasa,Changamwe Sub County,Changamwe Ward,55,1251,1243,55,1251,Changamwe,CORRECT
1574,Homa Bay,Suba Sub County,Ruma-kaksingiri East Ward,51,310,1244,51,310,Suba Sub County,CORRECT
1575,Vihiga,Vihiga Sub County,Lugaga-wamuluma Ward,52,1507,1245,52,1507,Vihiga,CORRECT
1576,Vihiga,Vihiga Sub County,Central Maragoli Ward,52,1507,1246,52,1507,Vihiga,CORRECT
1577,Vihiga,Sabatia Sub County,Lyaduywa/izava Ward,52,1508,1247,52,1508,Sabatia,CORRECT
1578,Vihiga,Sabatia Sub County,West Sabatia Ward,52,1508,1248,52,1508,Sabatia,CORRECT
156,GARISSA,Fafi Sub County,Nanighi Ward,60,1282,1249,60,1282,Fafi,CORRECT
157,GARISSA,Hulugho Sub County,Hulugho Ward,60,1284,1250,60,1284,Hulugho,CORRECT
158,GARISSA,Hulugho Sub County,Sangailu Ward,60,1284,1251,60,1284,Hulugho,CORRECT
1580,Vihiga,Sabatia Sub County,North Maragoli Ward,52,1508,1252,52,1508,Sabatia,CORRECT
1581,Vihiga,Sabatia Sub County,Wodanga Ward,52,1508,1253,52,1508,Sabatia,CORRECT
1588,Vihiga,Luanda Sub County,Luanda Township Ward,52,1509,1254,52,1509,Luanda,CORRECT
1589,Vihiga,Luanda Sub County,Wemilabi Ward,52,1509,1255,52,1509,Luanda,CORRECT
1590,Vihiga,Luanda Sub County,Mwibona Ward,52,1509,1256,52,1509,Luanda,CORRECT
164,WAJIR,Wajir North Sub County,Malkagufu Ward,61,1292,1257,61,1292,Wajir North,CORRECT
165,WAJIR,Wajir North Sub County,Batalu Ward,61,1292,1258,61,1292,Wajir North,CORRECT
1592,Vihiga,Luanda Sub County,Emabungo Ward,52,1509,1259,52,1509,Luanda,CORRECT
167,WAJIR,Wajir North Sub County,Godoma Ward,61,1292,1260,61,1292,Wajir North,CORRECT
1594,Vihiga,Emuhaya Sub County,Central Bunyore Ward,52,1506,1261,52,1506,Emuhaya,CORRECT
1595,Vihiga,Emuhaya Sub County,West Bunyore Ward,52,1506,1262,52,1506,Emuhaya,CORRECT
93,TANA RIVER,Galole Sub County,Mikinduni Ward,57,296,1263,57,296,Galole Sub County,CORRECT
171,WAJIR,Wajir East Sub County,Khorof/Harar Ward,61,1291,1264,61,1291,Wajir East,CORRECT
172,WAJIR,Tarbaj Sub County,Elben Ward,61,1290,1265,61,1290,Tarbaj,CORRECT
173,WAJIR,Tarbaj Sub County,Sarman Ward,61,1290,1266,61,1290,Tarbaj,CORRECT
174,WAJIR,Tarbaj Sub County,Tarbaj Ward,61,1290,1267,61,1290,Tarbaj,CORRECT
175,WAJIR,Tarbaj Sub County,Wargadud Ward,61,1290,1268,61,1290,Tarbaj,CORRECT
122,TAITA TAVETA,Mwatate Sub County,Bura Ward,59,1276,1269,59,1276,Mwatate,CORRECT
177,WAJIR,Wajir West Sub County,Hadado Athibohol Ward,61,1294,1270,61,1294,Wajir West,CORRECT
1800,Mombasa,Jomvu  Sub County,Jomvu Kuu Ward,55,1252,1271,55,1252,Jomvu,CORRECT
1599,Vihiga,Vihiga Sub County,Mungoma Ward,52,1507,1272,52,1507,Vihiga,CORRECT
1601,Bungoma,Cheptais Sub County,Chesikaki Ward,53,1516,1273,53,1516,Cheptais,CORRECT
1602,Bungoma,Cheptais Sub County,Chepyuk Ward,53,1516,1274,53,1516,Cheptais,CORRECT
1605,Bungoma,Mt Elgon Sub County,Elgon Ward,53,280,1275,53,280,Mt Elgon Sub County,CORRECT
1691,Kakamega,Khwisero Sub County,Kisa North Ward,54,1498,1276,54,1498,Khwisero,CORRECT
1717,Busia,Nambale Sub County,Nambale Township Ward,62,1525,1277,62,1525,Nambale,CORRECT
1718,Busia,Nambale Sub County,Bukhayo North Walatsi Ward,62,1525,1278,62,1525,Nambale,CORRECT
1719,Busia,Nambale Sub County,Bukhayo East Ward,62,1525,1279,62,1525,Nambale,CORRECT
1720,Busia,Nambale Sub County,Bukhayo Central Ward,62,1525,1280,62,1525,Nambale,CORRECT
1721,Busia,Matayos Sub County,Bukhayo West Ward,62,323,1281,62,323,Matayos Sub County,CORRECT
203,MANDERA,MANDERA NORTH,MAROTHILE,63,1301,2472,63,1301,Mandera North,CORRECT
