gid,authoritativeCounty,authoritativeSubCounty,authoritativeWard,normalizedCounty,normalizedSubCounty,actualWardId,actualCountyId,actualCountyName,actualSubCountyId,actualSubCountyName,candidateCountyIds,candidateSubCountyIds,candidateSubCountyNames,status,reason
2088,Nairobi,Mathare  Sub County,Huruma Ward,nairobi,mathare,2067,79,Nairobi City,1579,Mathare,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2131,Uasin Gishu,Soy Sub County,Segeroi/barsombe Ward,uasingishu,soy,2068,78,Uasin Gishu,1434,Soy,78,1434,Soy,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2132,Uasin Gishu,Soy Sub County,Kipsomba Ward,uasingishu,soy,2069,78,Uasin Gishu,1434,Soy,78,1434,Soy,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2152,Uasin Gishu,Kapseret Sub County,Megun Ward,uasingishu,kapseret,2070,78,Uasin Gishu,1431,Kapseret,78,1431,Kapseret,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2159,Narok,Transmara West Sub County,Keyian Ward,narok,transmarawest,2071,80,Narok,411,Transmara West Sub County,80,411|1475,Transmara West Sub County|Trans Mara West,AMBIGUOUS,"Authoritative identity narok|transmarawest resolves to multiple current SubCounty IDs: 411, 1475. Evaluator abstains rather than selecting one."
2160,Narok,Transmara West Sub County,Angata Barikoi Ward,narok,transmarawest,2072,80,Narok,411,Transmara West Sub County,80,411|1475,Transmara West Sub County|Trans Mara West,AMBIGUOUS,"Authoritative identity narok|transmarawest resolves to multiple current SubCounty IDs: 411, 1475. Evaluator abstains rather than selecting one."
2161,Narok,Transmara West Sub County,Shankoe Ward,narok,transmarawest,2073,80,Narok,411,Transmara West Sub County,80,411|1475,Transmara West Sub County|Trans Mara West,AMBIGUOUS,"Authoritative identity narok|transmarawest resolves to multiple current SubCounty IDs: 411, 1475. Evaluator abstains rather than selecting one."
2162,Narok,Transmara West Sub County,Kimintet Ward,narok,transmarawest,2074,80,Narok,411,Transmara West Sub County,80,411|1475,Transmara West Sub County|Trans Mara West,AMBIGUOUS,"Authoritative identity narok|transmarawest resolves to multiple current SubCounty IDs: 411, 1475. Evaluator abstains rather than selecting one."
2163,Narok,Transmara West Sub County,Lolgorian Ward,narok,transmarawest,2075,80,Narok,411,Transmara West Sub County,80,411|1475,Transmara West Sub County|Trans Mara West,AMBIGUOUS,"Authoritative identity narok|transmarawest resolves to multiple current SubCounty IDs: 411, 1475. Evaluator abstains rather than selecting one."
2164,Narok,Transmara East Sub County,Iikerin Ward,narok,transmaraeast,2076,80,Narok,515,Transmara East Sub County,80,515|1474,Transmara East Sub County|Trans Mara East,AMBIGUOUS,"Authoritative identity narok|transmaraeast resolves to multiple current SubCounty IDs: 515, 1474. Evaluator abstains rather than selecting one."
2165,Narok,Transmara East Sub County,Ololmasani Ward,narok,transmaraeast,2077,80,Narok,515,Transmara East Sub County,80,515|1474,Transmara East Sub County|Trans Mara East,AMBIGUOUS,"Authoritative identity narok|transmaraeast resolves to multiple current SubCounty IDs: 515, 1474. Evaluator abstains rather than selecting one."
2166,Narok,Transmara East Sub County,Mogondo Ward,narok,transmaraeast,2078,80,Narok,515,Transmara East Sub County,80,515|1474,Transmara East Sub County|Trans Mara East,AMBIGUOUS,"Authoritative identity narok|transmaraeast resolves to multiple current SubCounty IDs: 515, 1474. Evaluator abstains rather than selecting one."
2217,Kiambu,Lari Sub County,Kijabe Ward,kiambu,lari,2079,82,Kiambu,1405,Lari,82,1405,Lari,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2241,Kiambu,Ruiru Sub County,Gatongora Ward,kiambu,ruiru,2080,82,Kiambu,1407,Ruiru,82,1407,Ruiru,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
306,THARAKA-NITHI,Tharaka North Sub County,Gatunga Ward,tharakanithi,tharakanorth,2081,66,Tharaka Nithi,1326,Tharaka North,66,1326,Tharaka North,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
307,THARAKA-NITHI,Tharaka North Sub County,Mukothima Ward,tharakanithi,tharakanorth,2082,66,Tharaka Nithi,1326,Tharaka North,66,1326,Tharaka North,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2243,Kiambu,Ruiru Sub County,Kahawa Wendani Ward,kiambu,ruiru,2083,82,Kiambu,1407,Ruiru,82,1407,Ruiru,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2274,Kisii,Bomachoge Borabu Sub County,BOOCHI BORABU,kisii,bomachogeborabu,2084,87,Kisii,450,Bomachoge Borabu Sub County,87,450,Bomachoge Borabu Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
86,TANA RIVER,Garsen Sub County,Kipini east Ward,tanariver,garsen,2085,57,Tana River,517,Garsen Sub County,57,517,Garsen Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
87,TANA RIVER,Garsen Sub County,Garsen south Ward,tanariver,garsen,2086,57,Tana River,517,Garsen Sub County,57,517,Garsen Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
196,MANDERA,BANISSA,BANISSA,mandera,banissa,2087,63,Mandera,518,BANISSA,63,518,BANISSA,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
197,MANDERA,BANISSA,DERKHALE,mandera,banissa,2088,63,Mandera,518,BANISSA,63,518,BANISSA,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
242,ISIOLO,Isiolo Sub County,BULA PESA,isiolo,isiolo,2089,48,Isiolo,1310,Isiolo,48,1310,Isiolo,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
243,ISIOLO,Merti Sub County,CHARI,isiolo,merti,2090,48,Isiolo,1311,Merti,48,1311,Merti,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
244,ISIOLO,Merti Sub County,CHERAB,isiolo,merti,2091,48,Isiolo,1311,Merti,48,1311,Merti,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
245,ISIOLO,Isiolo Sub County,NGARE MARA,isiolo,isiolo,2092,48,Isiolo,1310,Isiolo,48,1310,Isiolo,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
246,ISIOLO,Isiolo Sub County,BURAT,isiolo,isiolo,2093,48,Isiolo,1310,Isiolo,48,1310,Isiolo,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
247,ISIOLO,Isiolo Sub County,OLDONYIRO,isiolo,isiolo,2094,48,Isiolo,1310,Isiolo,48,1310,Isiolo,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
248,ISIOLO,Garbatulla Sub County,GARBATULLA,isiolo,garbatulla,2095,48,Isiolo,1309,Garbatulla,48,1309,Garbatulla,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
249,ISIOLO,Garbatulla Sub County,KINNA,isiolo,garbatulla,2096,48,Isiolo,1309,Garbatulla,48,1309,Garbatulla,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
250,ISIOLO,Garbatulla Sub County,SERICHO,isiolo,garbatulla,2097,48,Isiolo,1309,Garbatulla,48,1309,Garbatulla,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
193,MANDERA,MANDERA WEST,LAGHSURE,mandera,manderawest,2098,63,Mandera,1295,Mandera West,63,1295,Mandera West,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
201,MANDERA,MANDERA NORTH,ASHABITO,mandera,manderanorth,2099,63,Mandera,1301,Mandera North,63,1301,Mandera North,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
202,MANDERA,MANDERA NORTH,GUTICHA,mandera,manderanorth,2100,63,Mandera,1301,Mandera North,63,1301,Mandera North,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
212,MANDERA,MANDERA EAST,BULLA MPYA,mandera,manderaeast,2101,63,Mandera,1300,Mandera East,63,1300,Mandera East,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
213,MANDERA,MANDERA EAST,KHALALIO,mandera,manderaeast,2102,63,Mandera,1300,Mandera East,63,1300,Mandera East,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
214,MANDERA,MANDERA EAST,NEBOI,mandera,manderaeast,2103,63,Mandera,1300,Mandera East,63,1300,Mandera East,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
215,MANDERA,MANDERA EAST,TOWNSHIP,mandera,manderaeast,2104,63,Mandera,1300,Mandera East,63,1300,Mandera East,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
216,MANDERA,LAFEY,LIBEHIA,mandera,lafey,2105,63,Mandera,1298,Lafey,63,1298,Lafey,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
217,MANDERA,LAFEY,FINO,mandera,lafey,2106,63,Mandera,1298,Lafey,63,1298,Lafey,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
218,MANDERA,LAFEY,LAFEY,mandera,lafey,2107,63,Mandera,1298,Lafey,63,1298,Lafey,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
219,MANDERA,LAFEY,WARANKARA,mandera,lafey,2108,63,Mandera,1298,Lafey,63,1298,Lafey,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
220,MANDERA,LAFEY,ALANGO GOF,mandera,lafey,2109,63,Mandera,1298,Lafey,63,1298,Lafey,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
445,NYANDARUA,Kinangop Sub County,Njabani/kiburu Ward,nyandarua,kinangop,2110,67,Nyandarua,1369,Kinangop,67,1369,Kinangop,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
637,TURKANA,Turkana South Sub County,Lokichar Ward,turkana,turkanasouth,2111,70,Turkana,1415,Turkana South,70,1415,Turkana South,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
638,TURKANA,Turkana East Sub County,Kapedo/napeitom Ward,turkana,turkanaeast,2112,70,Turkana,1413,Turkana East,70,1413,Turkana East,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
733,ELGEYO-MARAKWET,Marakwet East sub-county,Endo Ward,elgeyomarakwet,marakweteast,2113,85,Elgeyo Marakwet,1438,Marakwet East,85,1438,Marakwet East,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
734,ELGEYO-MARAKWET,Marakwet East sub-county,Embobut/Embulot Ward,elgeyomarakwet,marakweteast,2114,85,Elgeyo Marakwet,1438,Marakwet East,85,1438,Marakwet East,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
735,ELGEYO-MARAKWET,Marakwet West Sub County,Lelan Ward,elgeyomarakwet,marakwetwest,2115,85,Elgeyo Marakwet,1439,Marakwet West,85,1439,Marakwet West,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2016,Nairobi,Dagoretti North Sub County,Kabiro Ward,nairobi,dagorettinorth,2116,79,Nairobi City,487,Dagoretti North Sub County,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2017,Nairobi,Dagoretti South Sub County,Mutu-ini Ward,nairobi,dagorettisouth,2117,79,Nairobi City,524,Dagoretti South Sub County,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2018,Nairobi,Dagoretti South Sub County,Ngando Ward,nairobi,dagorettisouth,2118,79,Nairobi City,524,Dagoretti South Sub County,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2019,Nairobi,Dagoretti South Sub County,Riruta Ward,nairobi,dagorettisouth,2119,79,Nairobi City,524,Dagoretti South Sub County,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2020,Nairobi,Dagoretti South Sub County,Uthiru/ruthimitu Ward,nairobi,dagorettisouth,2120,79,Nairobi City,524,Dagoretti South Sub County,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2021,Nairobi,Dagoretti South Sub County,Waithaka Ward,nairobi,dagorettisouth,2121,79,Nairobi City,524,Dagoretti South Sub County,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2022,Nairobi,Langata  Sub County,Karen Ward,nairobi,langata,2122,79,Nairobi City,1577,Lang'ata,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
794,BARINGO,Baringo Central Sub County,Sacho Ward,baringo,baringocentral,2123,90,Baringo,1446,Baringo Central,90,1446,Baringo Central,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
801,BARINGO,Marigat Sub County,Mukutani Ward,baringo,marigat,2124,90,Baringo,1450,Marigat,90,1450,Marigat,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
935,KAJIADO,Loitokitok Sub County,Kimana Ward,kajiado,loitokitok,2125,92,Kajiado,1480,Loitokitok,92,1480,Loitokitok,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
821,LAIKIPIA,Laikipia East Sub County,Umande Ward,laikipia,laikipiaeast,2126,91,Laikipia,1455,Laikipia East,91,1455,Laikipia East,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
822,LAIKIPIA,Laikipia North Sub County,Sosian Ward,laikipia,laikipianorth,2127,91,Laikipia,1456,Laikipia North,91,1456,Laikipia North,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
823,LAIKIPIA,Laikipia North Sub County,Segera Ward,laikipia,laikipianorth,2128,91,Laikipia,1456,Laikipia North,91,1456,Laikipia North,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
824,LAIKIPIA,Laikipia North Sub County,Mugogodo West Ward,laikipia,laikipianorth,2129,91,Laikipia,1456,Laikipia North,91,1456,Laikipia North,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
825,LAIKIPIA,Laikipia North Sub County,Mugogodo East Ward,laikipia,laikipianorth,2130,91,Laikipia,1456,Laikipia North,91,1456,Laikipia North,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
927,KAJIADO,Kajiado West Sub County,Iloodokilani Ward,kajiado,kajiadowest,2131,92,Kajiado,1479,Kajiado West,92,1479,Kajiado West,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
928,KAJIADO,Kajiado West Sub County,Magadi Ward,kajiado,kajiadowest,2132,92,Kajiado,1479,Kajiado West,92,1479,Kajiado West,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
929,KAJIADO,Kajiado West Sub County,Ewuaso oonkidong'i Ward,kajiado,kajiadowest,2133,92,Kajiado,1479,Kajiado West,92,1479,Kajiado West,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1802,Mombasa,Jomvu  Sub County,Mikindani Ward,mombasa,jomvu,2134,55,Mombasa,1252,Jomvu,55,1252,Jomvu,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1820,Mombasa,Mvita  Sub County,Makadara Ward-mji Wa Kale Ward,mombasa,mvita,2135,55,Mombasa,1255,Mvita,55,1255,Mvita,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1822,Mombasa,Mvita  Sub County,Tononoka Ward,mombasa,mvita,2136,55,Mombasa,1255,Mvita,55,1255,Mvita,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1823,Mombasa,Mvita  Sub County,Ganjoni Ward-shimanzi Ward,mombasa,mvita,2137,55,Mombasa,1255,Mvita,55,1255,Mvita,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1824,Mombasa,Mvita  Sub County,Majengo Ward,mombasa,mvita,2138,55,Mombasa,1255,Mvita,55,1255,Mvita,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1825,Kilifi,Kilifi North Sub County,Tezo Ward,kilifi,kilifinorth,2139,73,Kilifi,1266,Kilifi North,73,1266,Kilifi North,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
123,TAITA TAVETA,Mwatate Sub County,Chawia Ward,taitataveta,mwatate,2140,59,Taita Taveta,1276,Mwatate,59,1276,Mwatate,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1834,Kilifi,Kilifi South Sub County,Shimo La Tewa Ward,kilifi,kilifisouth,2141,73,Kilifi,1267,Kilifi South,73,1267,Kilifi South,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1844,Kilifi,Rabai Sub County,Rabai/kisurutini Ward,kilifi,rabai,2142,73,Kilifi,1270,Rabai,73,1270,Rabai,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1845,Kilifi,Ganze Sub County,Ganze Ward,kilifi,ganze,2143,73,Kilifi,1263,Ganze,73,1263,Ganze,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1848,Kilifi,Ganze Sub County,Sokoke Ward,kilifi,ganze,2144,73,Kilifi,1263,Ganze,73,1263,Ganze,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1851,Kilifi,Malindi Sub County,Ganda Ward,kilifi,malindi,2145,73,Kilifi,1269,Malindi,73,1269,Malindi,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1852,Kilifi,Malindi Sub County,Malindi Town Ward,kilifi,malindi,2146,73,Kilifi,1269,Malindi,73,1269,Malindi,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1856,Kilifi,Magarini Sub County,Gongoni Ward,kilifi,magarini,2147,73,Kilifi,1268,Magarini,73,1268,Magarini,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1857,Kilifi,Magarini Sub County,Adu Ward,kilifi,magarini,2148,73,Kilifi,1268,Magarini,73,1268,Magarini,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1858,Kilifi,Magarini Sub County,Garashi Ward,kilifi,magarini,2149,73,Kilifi,1268,Magarini,73,1268,Magarini,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1859,Kilifi,Magarini Sub County,Sabaki Ward,kilifi,magarini,2150,73,Kilifi,1268,Magarini,73,1268,Magarini,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1860,Siaya,Alego Usonga Sub County,North Alego Ward,siaya,alegousonga,2151,83,Siaya,483,Alego Usonga Sub County,83,483,Alego Usonga Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1861,Siaya,Alego Usonga Sub County,South East Alego Ward,siaya,alegousonga,2152,83,Siaya,483,Alego Usonga Sub County,83,483,Alego Usonga Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1862,Siaya,Gem Sub County,North Gem Ward,siaya,gem,2153,83,Siaya,1530,Gem,83,1530,Gem,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1863,Siaya,Gem Sub County,West Gem Ward,siaya,gem,2154,83,Siaya,1530,Gem,83,1530,Gem,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1864,Siaya,Gem Sub County,Central Gem Ward,siaya,gem,2155,83,Siaya,1530,Gem,83,1530,Gem,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1865,Siaya,Gem Sub County,Yala Township Ward,siaya,gem,2156,83,Siaya,1530,Gem,83,1530,Gem,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1866,Siaya,Gem Sub County,East Gem Ward,siaya,gem,2157,83,Siaya,1530,Gem,83,1530,Gem,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1867,Siaya,Gem Sub County,South Gem Ward,siaya,gem,2158,83,Siaya,1530,Gem,83,1530,Gem,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1868,Siaya,Bondo Sub County,West Yimbo Ward,siaya,bondo,2159,83,Siaya,1533,Bondo,83,1533,Bondo,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1869,Siaya,Bondo Sub County,Central Sakwa Ward,siaya,bondo,2160,83,Siaya,1533,Bondo,83,1533,Bondo,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1870,Siaya,Bondo Sub County,South Sakwa Ward,siaya,bondo,2161,83,Siaya,1533,Bondo,83,1533,Bondo,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1871,Siaya,Bondo Sub County,Yimbo East Ward,siaya,bondo,2162,83,Siaya,1533,Bondo,83,1533,Bondo,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1872,Siaya,Bondo Sub County,West Sakwa Ward,siaya,bondo,2163,83,Siaya,1533,Bondo,83,1533,Bondo,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1873,Siaya,Bondo Sub County,North Sakwa Ward,siaya,bondo,2164,83,Siaya,1533,Bondo,83,1533,Bondo,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1874,Siaya,Rarieda Sub County,East Asembo Ward,siaya,rarieda,2165,83,Siaya,1534,Rarieda,83,1534,Rarieda,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1875,Siaya,Rarieda Sub County,West Asembo Ward,siaya,rarieda,2166,83,Siaya,1534,Rarieda,83,1534,Rarieda,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1910,Kisumu,Kisumu East Sub County,Kajulu Ward,kisumu,kisumueast,2167,93,Kisumu,1535,Kisumu East,93,1535,Kisumu East,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1911,Kisumu,Kisumu East Sub County,Kolwa East Ward,kisumu,kisumueast,2168,93,Kisumu,1535,Kisumu East,93,1535,Kisumu East,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1914,Kisumu,Kisumu East Sub County,Kolwa Central Ward,kisumu,kisumueast,2169,93,Kisumu,1535,Kisumu East,93,1535,Kisumu East,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1916,Kisumu,Kisumu West Sub County,Central Kisumu Ward,kisumu,kisumuwest,2170,93,Kisumu,1537,Kisumu West,93,1537,Kisumu West,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
127,TAITA TAVETA,Voi Sub County,Kaloleni  Ward,taitataveta,voi,2171,59,Taita Taveta,1279,Voi,59,1279,Voi,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1917,Kisumu,Kisumu West Sub County,North Kisumu Ward,kisumu,kisumuwest,2172,93,Kisumu,1537,Kisumu West,93,1537,Kisumu West,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1918,Kisumu,Kisumu West Sub County,West Kisumu Ward,kisumu,kisumuwest,2173,93,Kisumu,1537,Kisumu West,93,1537,Kisumu West,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1919,Kisumu,Kisumu West Sub County,North West Kisumu Ward,kisumu,kisumuwest,2174,93,Kisumu,1537,Kisumu West,93,1537,Kisumu West,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1920,Kisumu,Kisumu Central Sub County,Railways Ward,kisumu,kisumucentral,2175,93,Kisumu,1536,Kisumu Central,93,1536,Kisumu Central,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1921,Kisumu,Kisumu Central Sub County,Migosi Ward,kisumu,kisumucentral,2176,93,Kisumu,1536,Kisumu Central,93,1536,Kisumu Central,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1998,Kisii,Nyaribari Chache  Sub County,Ibeno Ward,kisii,nyaribarichache,2177,87,Kisii,508,Nyaribari Chache  Sub County,87,508,Nyaribari Chache  Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1999,Kisii,Kitutu Chache North Sub County,Monyerero Ward,kisii,kitutuchachenorth,2178,87,Kisii,510,Kitutu Chache North Sub County,87,510,Kitutu Chache North Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2001,Kisii,Kitutu Chache North Sub County,Marani Ward,kisii,kitutuchachenorth,2179,87,Kisii,510,Kitutu Chache North Sub County,87,510,Kitutu Chache North Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2002,Kisii,Kitutu Chache North Sub County,Kegogi Ward,kisii,kitutuchachenorth,2180,87,Kisii,510,Kitutu Chache North Sub County,87,510,Kitutu Chache North Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2003,Kisii,Kitutu Chache South Sub County,Bogusero Ward,kisii,kitutuchachesouth,2181,87,Kisii,485,Kitutu Chache South Sub County,87,485,Kitutu Chache South Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2004,Kisii,Kitutu Chache South Sub County,Bogeka Ward,kisii,kitutuchachesouth,2182,87,Kisii,485,Kitutu Chache South Sub County,87,485,Kitutu Chache South Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
